base_date,emd_nm,pay_amt
2020-03-01,일도1동,21357
2020-03-01,일도2동,174019
2020-03-01,정방동,22014
2020-03-01,조천읍,43665
2020-03-01,중문동,73344
2020-03-01,중앙동,47722
2020-03-01,천지동,40959
2020-03-01,표선면,22685
2020-03-01,한경면,18615
2020-03-01,한림읍,52798
2020-03-01,화북동,123945
2020-03-01,효돈동,2134
2020-03-02,건입동,45817
2020-03-02,구좌읍,20560
2020-03-02,남원읍,65521
2020-03-02,노형동,300374
2020-03-02,대륜동,57192
2020-03-02,대정읍,104736
2020-03-02,대천동,59916
2020-03-02,도두동,28050
2020-03-02,동홍동,133902
2020-03-02,봉개동,17376
2020-03-02,삼도1동,76993
2020-03-02,삼도2동,34608
2020-03-02,삼양동,133689
2020-03-02,서홍동,44704
2020-03-02,성산읍,43185
2020-03-02,송산동,25656
2020-03-02,아라동,140899
2020-03-02,안덕면,32454
2020-03-02,애월읍,71154
2020-03-02,연동,222217
2020-03-02,영천동,15691
2020-03-02,예래동,12137
2020-03-02,오라동,63807
2020-03-02,외도동,102078
2020-03-02,용담1동,39031
2020-03-02,용담2동,67029
2020-03-02,이도1동,54335
2020-03-02,이도2동,261873
2020-03-02,이호동,26994
2020-03-02,일도1동,18655
2020-03-02,일도2동,192980
2020-03-02,정방동,22271
2020-03-02,조천읍,44472
2020-03-02,중문동,63055
2020-03-02,중앙동,56398
2020-03-02,천지동,41129
2020-03-02,표선면,28542
2020-03-02,한경면,13183
2020-03-02,한림읍,51195
2020-03-02,화북동,131426
2020-03-02,효돈동,4893
2020-03-03,건입동,39413
2020-03-03,구좌읍,19639
2020-03-03,남원읍,60423
2020-03-03,노형동,261624
2020-03-03,대륜동,48482
2020-03-03,대정읍,101404
2020-03-03,대천동,53247
2020-03-03,도두동,17157
2020-03-03,동홍동,112181
2020-03-03,봉개동,16283
2020-03-03,삼도1동,64134
2020-03-03,삼도2동,29196
2020-03-03,삼양동,101748
2020-03-03,서홍동,38709
2020-03-03,성산읍,47855
2020-03-03,송산동,23823
2020-03-03,아라동,125588
2020-03-03,안덕면,37105
2020-03-03,애월읍,66399
2020-03-03,연동,197160
2020-03-03,영천동,15668
2020-03-03,예래동,14534
2020-03-03,오라동,58503
2020-03-03,외도동,98242
2020-03-03,용담1동,36956
2020-03-03,용담2동,65043
2020-03-03,이도1동,46843
2020-03-03,이도2동,234021
2020-03-03,이호동,20409
2020-03-03,일도1동,16195
2020-03-03,일도2동,156657
2020-03-03,정방동,22038
2020-03-03,조천읍,41945
2020-03-03,중문동,57627
2020-03-03,중앙동,47729
2020-03-03,천지동,38239
2020-03-03,표선면,20959
2020-03-03,한경면,12257
2020-03-03,한림읍,44554
2020-03-03,화북동,122844
2020-03-03,효돈동,4109
2020-03-04,건입동,39136
2020-03-04,구좌읍,22416
2020-03-04,남원읍,56188
2020-03-04,노형동,232986
2020-03-04,대륜동,55178
2020-03-04,대정읍,85717
2020-03-04,대천동,57326
2020-03-04,도두동,17614
2020-03-04,동홍동,116050
2020-03-04,봉개동,16776
2020-03-04,삼도1동,55156
2020-03-04,삼도2동,30104
2020-03-04,삼양동,91851
2020-03-04,서홍동,43758
2020-03-04,성산읍,37790
2020-03-04,송산동,26461
2020-03-04,아라동,115550
2020-03-04,안덕면,24595
2020-03-04,애월읍,56190
2020-03-04,연동,182193
2020-03-04,영천동,13234
2020-03-04,예래동,10887
2020-03-04,오라동,57953
2020-03-04,외도동,83642
2020-03-04,용담1동,35677
2020-03-04,용담2동,55794
2020-03-04,이도1동,48912
2020-03-04,이도2동,215485
2020-03-04,이호동,21410
2020-03-04,일도1동,16573
2020-03-04,일도2동,137102
2020-03-04,정방동,20177
2020-03-04,조천읍,31122
2020-03-04,중문동,58616
2020-03-04,중앙동,62015
2020-03-04,천지동,43195
2020-03-04,표선면,17712
2020-03-04,한경면,9584
2020-03-04,한림읍,48273
2020-03-04,화북동,109000
2020-03-04,효돈동,3652
2020-03-05,건입동,39355
2020-03-05,구좌읍,22071
2020-03-05,남원읍,65912
2020-03-05,노형동,242317
2020-03-05,대륜동,58376
2020-03-05,대정읍,98137
2020-03-05,대천동,58912
2020-03-05,도두동,13538
2020-03-05,동홍동,124768
2020-03-05,봉개동,13757
2020-03-05,삼도1동,64001
2020-03-05,삼도2동,31872
2020-03-05,삼양동,110050
2020-03-05,서홍동,36914
2020-03-05,성산읍,47075
2020-03-05,송산동,24167
2020-03-05,아라동,123323
2020-03-05,안덕면,32447
2020-03-05,애월읍,63071
2020-03-05,연동,180445
2020-03-05,영천동,13524
2020-03-05,예래동,15580
2020-03-05,오라동,55441
2020-03-05,외도동,94896
2020-03-05,용담1동,30455
2020-03-05,용담2동,56337
2020-03-05,이도1동,55693
2020-03-05,이도2동,225854
2020-03-05,이호동,20165
2020-03-05,일도1동,15635
2020-03-05,일도2동,153591
2020-03-05,정방동,19965
2020-03-05,조천읍,36709
2020-03-05,중문동,57220
2020-03-05,중앙동,50442
2020-03-05,천지동,36238
2020-03-05,표선면,23624
2020-03-05,한경면,13003
2020-03-05,한림읍,58392
2020-03-05,화북동,117237
2020-03-05,효돈동,3603
2020-03-06,건입동,35197
2020-03-06,구좌읍,21456
2020-03-06,남원읍,60376
2020-03-06,노형동,238582
2020-03-06,대륜동,51543
2020-03-06,대정읍,117068
2020-03-06,대천동,52499
2020-03-06,도두동,15955
2020-03-06,동홍동,114269
2020-03-06,봉개동,12947
2020-03-06,삼도1동,58864
2020-03-06,삼도2동,28251
2020-03-06,삼양동,112437
2020-03-06,서홍동,44229
2020-03-06,성산읍,38712
2020-03-06,송산동,24535
2020-03-06,아라동,113884
2020-03-06,안덕면,39403
2020-03-06,애월읍,62774
2020-03-06,연동,181719
2020-03-06,영천동,16902
2020-03-06,예래동,16220
2020-03-06,오라동,51047
2020-03-06,외도동,91562
2020-03-06,용담1동,33596
2020-03-06,용담2동,56627
2020-03-06,이도1동,46659
2020-03-06,이도2동,200548
2020-03-06,이호동,18525
2020-03-06,일도1동,18053
2020-03-06,일도2동,146751
2020-03-06,정방동,20306
2020-03-06,조천읍,43768
2020-03-06,중문동,60472
2020-03-06,중앙동,47874
2020-03-06,천지동,40340
2020-03-06,표선면,23260
2020-03-06,한경면,16358
2020-03-06,한림읍,51534
2020-03-06,화북동,107413
2020-03-06,효돈동,3939
2020-03-07,건입동,32394
2020-03-07,구좌읍,15632
2020-03-07,남원읍,56042
2020-03-07,노형동,228052
2020-03-07,대륜동,50840
2020-03-07,대정읍,94367
2020-03-07,대천동,49746
2020-03-07,도두동,19351
2020-03-07,동홍동,103672
2020-03-07,봉개동,11254
2020-03-07,삼도1동,54165
2020-03-07,삼도2동,25107
2020-03-07,삼양동,88056
2020-03-07,서홍동,39084
2020-03-07,성산읍,35781
2020-03-07,송산동,19310
2020-03-07,아라동,106701
2020-03-07,안덕면,26650
2020-03-07,애월읍,56589
2020-03-07,연동,174108
2020-03-07,영천동,11315
2020-03-07,예래동,14461
2020-03-07,오라동,51977
2020-03-07,외도동,87851
2020-03-07,용담1동,31579
2020-03-07,용담2동,49026
2020-03-07,이도1동,36495
2020-03-07,이도2동,190647
2020-03-07,이호동,18138
2020-03-07,일도1동,14398
2020-03-07,일도2동,122469
2020-03-07,정방동,19201
2020-03-07,조천읍,29190
2020-03-07,중문동,48841
2020-03-07,중앙동,42970
2020-03-07,천지동,35062
2020-03-07,표선면,18801
2020-03-07,한경면,11437
2020-03-07,한림읍,39767
2020-03-07,화북동,106349
2020-03-07,효돈동,1730
2020-03-08,건입동,50651
2020-03-08,구좌읍,29402
2020-03-08,남원읍,70056
2020-03-08,노형동,304342
2020-03-08,대륜동,66570
2020-03-08,대정읍,109434
2020-03-08,대천동,67274
2020-03-08,도두동,16471
2020-03-08,동홍동,145011
2020-03-08,봉개동,22027
2020-03-08,삼도1동,75746
2020-03-08,삼도2동,40750
2020-03-08,삼양동,140067
2020-03-08,서홍동,46988
2020-03-08,성산읍,53974
2020-03-08,송산동,23630
2020-03-08,아라동,152663
2020-03-08,안덕면,42399
2020-03-08,애월읍,81626
2020-03-08,연동,232048
2020-03-08,영천동,16864
2020-03-08,예래동,15471
2020-03-08,오라동,70146
2020-03-08,외도동,121430
2020-03-08,용담1동,40365
2020-03-08,용담2동,77705
2020-03-08,이도1동,54496
2020-03-08,이도2동,303461
2020-03-08,이호동,23994
2020-03-08,일도1동,18914
2020-03-08,일도2동,204139
2020-03-08,정방동,23637
2020-03-08,조천읍,53299
2020-03-08,중문동,72434
2020-03-08,중앙동,48014
2020-03-08,천지동,38139
2020-03-08,표선면,29088
2020-03-08,한경면,17532
2020-03-08,한림읍,56369
2020-03-08,화북동,146039
2020-03-08,효돈동,3388
2020-03-09,건입동,27025
2020-03-09,구좌읍,15852
2020-03-09,남원읍,46479
2020-03-09,노형동,195505
2020-03-09,대륜동,41471
2020-03-09,대정읍,83034
2020-03-09,대천동,38527
2020-03-09,도두동,10242
2020-03-09,동홍동,90949
2020-03-09,봉개동,11702
2020-03-09,삼도1동,43778
2020-03-09,삼도2동,22990
2020-03-09,삼양동,75616
2020-03-09,서홍동,30647
2020-03-09,성산읍,28890
2020-03-09,송산동,17085
2020-03-09,아라동,94299
2020-03-09,안덕면,26547
2020-03-09,애월읍,49393
2020-03-09,연동,144393
2020-03-09,영천동,9471
2020-03-09,예래동,9285
2020-03-09,오라동,44624
2020-03-09,외도동,75226
2020-03-09,용담1동,25287
2020-03-09,용담2동,37681
2020-03-09,이도1동,38740
2020-03-09,이도2동,165812
2020-03-09,이호동,14966
2020-03-09,일도1동,13428
2020-03-09,일도2동,107664
2020-03-09,정방동,17647
2020-03-09,조천읍,27019
2020-03-09,중문동,51281
2020-03-09,중앙동,38517
2020-03-09,천지동,28158
2020-03-09,표선면,18811
2020-03-09,한경면,10439
2020-03-09,한림읍,32709
2020-03-09,화북동,85640
2020-03-09,효돈동,3552
2020-03-10,건입동,38604
2020-03-10,구좌읍,22624
2020-03-10,남원읍,67369
2020-03-10,노형동,252620
2020-03-10,대륜동,62431
2020-03-10,대정읍,100549
2020-03-10,대천동,58659
2020-03-10,도두동,9271
2020-03-10,동홍동,139246
2020-03-10,봉개동,13756
2020-03-10,삼도1동,57372
2020-03-10,삼도2동,28757
2020-03-10,삼양동,97428
2020-03-10,서홍동,48534
2020-03-10,성산읍,48837
2020-03-10,송산동,27248
2020-03-10,아라동,121205
2020-03-10,안덕면,35332
2020-03-10,애월읍,61539
2020-03-10,연동,189184
2020-03-10,영천동,16973
2020-03-10,예래동,12330
2020-03-10,오라동,57919
2020-03-10,외도동,93850
2020-03-10,용담1동,34652
2020-03-10,용담2동,60832
2020-03-10,이도1동,50723
2020-03-10,이도2동,221237
2020-03-10,이호동,20186
2020-03-10,일도1동,13867
2020-03-10,일도2동,160079
2020-03-10,정방동,23425
2020-03-10,조천읍,32329
2020-03-10,중문동,62532
2020-03-10,중앙동,59395
2020-03-10,천지동,45464
2020-03-10,표선면,21823
2020-03-10,한경면,12536
2020-03-10,한림읍,53231
2020-03-10,화북동,110054
2020-03-10,효돈동,5442
2020-03-11,건입동,45626
2020-03-11,구좌읍,23127
2020-03-11,남원읍,64348
2020-03-11,노형동,264954
2020-03-11,대륜동,55331
2020-03-11,대정읍,117745
2020-03-11,대천동,60645
2020-03-11,도두동,19272
2020-03-11,동홍동,118257
2020-03-11,봉개동,17335
2020-03-11,삼도1동,68966
2020-03-11,삼도2동,37346
2020-03-11,삼양동,122428
2020-03-11,서홍동,39633
2020-03-11,성산읍,40879
2020-03-11,송산동,25704
2020-03-11,아라동,131021
2020-03-11,안덕면,37831
2020-03-11,애월읍,64730
2020-03-11,연동,203091
2020-03-11,영천동,17687
2020-03-11,예래동,13645
2020-03-11,오라동,60747
2020-03-11,외도동,104133
2020-03-11,용담1동,42225
2020-03-11,용담2동,64892
2020-03-11,이도1동,48009
2020-03-11,이도2동,240813
2020-03-11,이호동,23047
2020-03-11,일도1동,15956
2020-03-11,일도2동,168583
2020-03-11,정방동,17435
2020-03-11,조천읍,51314
2020-03-11,중문동,61494
2020-03-11,중앙동,48651
2020-03-11,천지동,41283
2020-03-11,표선면,20089
2020-03-11,한경면,16763
2020-03-11,한림읍,58346
2020-03-11,화북동,122212
2020-03-11,효돈동,3870
2020-03-12,건입동,33371
2020-03-12,구좌읍,15725
2020-03-12,남원읍,43444
2020-03-12,노형동,219884
2020-03-12,대륜동,44933
2020-03-12,대정읍,105557
2020-03-12,대천동,43434
2020-03-12,도두동,22064
2020-03-12,동홍동,85436
2020-03-12,봉개동,15029
2020-03-12,삼도1동,62190
2020-03-12,삼도2동,23705
2020-03-12,삼양동,103345
2020-03-12,서홍동,27647
2020-03-12,성산읍,30554
2020-03-12,송산동,17957
2020-03-12,아라동,97372
2020-03-12,안덕면,36232
2020-03-12,애월읍,66152
2020-03-12,연동,151231
2020-03-12,영천동,11484
2020-03-12,예래동,13661
2020-03-12,오라동,53673
2020-03-12,외도동,86356
2020-03-12,용담1동,31568
2020-03-12,용담2동,61936
2020-03-12,이도1동,42795
2020-03-12,이도2동,225511
2020-03-12,이호동,22848
2020-03-12,일도1동,15625
2020-03-12,일도2동,154504
2020-03-12,정방동,16574
2020-03-12,조천읍,29915
2020-03-12,중문동,60337
2020-03-12,중앙동,33705
2020-03-12,천지동,26568
2020-03-12,표선면,16342
2020-03-12,한경면,14269
2020-03-12,한림읍,49299
2020-03-12,화북동,111443
2020-03-12,효돈동,1042
2020-03-13,건입동,36029
2020-03-13,구좌읍,19578
2020-03-13,남원읍,59690
2020-03-13,노형동,219340
2020-03-13,대륜동,49652
2020-03-13,대정읍,92914
2020-03-13,대천동,52172
2020-03-13,도두동,11888
2020-03-13,동홍동,116612
2020-03-13,봉개동,15393
2020-03-13,삼도1동,55142
2020-03-13,삼도2동,28933
2020-03-13,삼양동,93085
2020-03-13,서홍동,36760
2020-03-13,성산읍,42635
2020-03-13,송산동,19400
2020-03-13,아라동,111189
2020-03-13,안덕면,38284
2020-03-13,애월읍,58210
2020-03-13,연동,172766
2020-03-13,영천동,11089
2020-03-13,예래동,11673
2020-03-13,오라동,51856
2020-03-13,외도동,88985
2020-03-13,용담1동,35352
2020-03-13,용담2동,54922
2020-03-13,이도1동,43264
2020-03-13,이도2동,207140
2020-03-13,이호동,18413
2020-03-13,일도1동,14889
2020-03-13,일도2동,140908
2020-03-13,정방동,21322
2020-03-13,조천읍,41010
2020-03-13,중문동,65183
2020-03-13,중앙동,47419
2020-03-13,천지동,40534
2020-03-13,표선면,23017
2020-03-13,한경면,16471
2020-03-13,한림읍,52929
2020-03-13,화북동,104790
2020-03-13,효돈동,4903
2020-03-14,건입동,33850
2020-03-14,구좌읍,19288
2020-03-14,남원읍,58313
2020-03-14,노형동,224622
2020-03-14,대륜동,49791
2020-03-14,대정읍,90488
2020-03-14,대천동,51258
2020-03-14,도두동,12272
2020-03-14,동홍동,112049
2020-03-14,봉개동,13227
2020-03-14,삼도1동,57705
2020-03-14,삼도2동,27859
2020-03-14,삼양동,94793
2020-03-14,서홍동,44950
2020-03-14,성산읍,42700
2020-03-14,송산동,23071
2020-03-14,아라동,113302
2020-03-14,안덕면,35122
2020-03-14,애월읍,60211
2020-03-14,연동,178280
2020-03-14,영천동,11502
2020-03-14,예래동,11253
2020-03-14,오라동,49740
2020-03-14,외도동,86057
2020-03-14,용담1동,28989
2020-03-14,용담2동,52853
2020-03-14,이도1동,45494
2020-03-14,이도2동,199663
2020-03-14,이호동,16021
2020-03-14,일도1동,12684
2020-03-14,일도2동,134125
2020-03-14,정방동,22033
2020-03-14,조천읍,33658
2020-03-14,중문동,62266
2020-03-14,중앙동,55912
2020-03-14,천지동,34484
2020-03-14,표선면,23865
2020-03-14,한경면,15339
2020-03-14,한림읍,52804
2020-03-14,화북동,102690
2020-03-14,효돈동,2772
2020-03-15,건입동,42611
2020-03-15,구좌읍,22964
2020-03-15,남원읍,57674
2020-03-15,노형동,239082
2020-03-15,대륜동,52498
2020-03-15,대정읍,74559
2020-03-15,대천동,56596
2020-03-15,도두동,16414
2020-03-15,동홍동,111766
2020-03-15,봉개동,17555
2020-03-15,삼도1동,65133
2020-03-15,삼도2동,27870
2020-03-15,삼양동,117597
2020-03-15,서홍동,41571
2020-03-15,성산읍,38488
2020-03-15,송산동,20806
2020-03-15,아라동,130045
2020-03-15,안덕면,29429
2020-03-15,애월읍,55229
2020-03-15,연동,207590
2020-03-15,영천동,13815
2020-03-15,예래동,12295
2020-03-15,오라동,69968
2020-03-15,외도동,106382
2020-03-15,용담1동,33232
2020-03-15,용담2동,64330
2020-03-15,이도1동,44898
2020-03-15,이도2동,248063
2020-03-15,이호동,23033
2020-03-15,일도1동,17845
2020-03-15,일도2동,178261
2020-03-15,정방동,22738
2020-03-15,조천읍,43387
2020-03-15,중문동,57295
2020-03-15,중앙동,43734
2020-03-15,천지동,31587
2020-03-15,표선면,23662
2020-03-15,한경면,11150
2020-03-15,한림읍,38186
2020-03-15,화북동,129643
2020-03-15,효돈동,3748
2020-03-16,건입동,37052
2020-03-16,구좌읍,24938
2020-03-16,남원읍,57782
2020-03-16,노형동,251406
2020-03-16,대륜동,56757
2020-03-16,대정읍,112660
2020-03-16,대천동,55720
2020-03-16,도두동,12606
2020-03-16,동홍동,126567
2020-03-16,봉개동,16798
2020-03-16,삼도1동,56129
2020-03-16,삼도2동,29613
2020-03-16,삼양동,115577
2020-03-16,서홍동,38983
2020-03-16,성산읍,49971
2020-03-16,송산동,24639
2020-03-16,아라동,121286
2020-03-16,안덕면,36867
2020-03-16,애월읍,67394
2020-03-16,연동,181031
2020-03-16,영천동,12918
2020-03-16,예래동,14705
2020-03-16,오라동,56800
2020-03-16,외도동,86553
2020-03-16,용담1동,31552
2020-03-16,용담2동,58878
2020-03-16,이도1동,41285
2020-03-16,이도2동,230645
2020-03-16,이호동,19911
2020-03-16,일도1동,18101
2020-03-16,일도2동,154498
2020-03-16,정방동,21659
2020-03-16,조천읍,42747
2020-03-16,중문동,62294
2020-03-16,중앙동,48406
2020-03-16,천지동,39515
2020-03-16,표선면,20742
2020-03-16,한경면,14971
2020-03-16,한림읍,50184
2020-03-16,화북동,115406
2020-03-16,효돈동,3501
2020-03-17,건입동,43892
2020-03-17,구좌읍,23850
2020-03-17,남원읍,54467
2020-03-17,노형동,246080
2020-03-17,대륜동,50844
2020-03-17,대정읍,94995
2020-03-17,대천동,55423
2020-03-17,도두동,21352
2020-03-17,동홍동,110806
2020-03-17,봉개동,14822
2020-03-17,삼도1동,66058
2020-03-17,삼도2동,30908
2020-03-17,삼양동,105508
2020-03-17,서홍동,40033
2020-03-17,성산읍,46037
2020-03-17,송산동,23619
2020-03-17,아라동,116516
2020-03-17,안덕면,38305
2020-03-17,애월읍,60900
2020-03-17,연동,188375
2020-03-17,영천동,14607
2020-03-17,예래동,11281
2020-03-17,오라동,57492
2020-03-17,외도동,96605
2020-03-17,용담1동,35061
2020-03-17,용담2동,55531
2020-03-17,이도1동,42055
2020-03-17,이도2동,225589
2020-03-17,이호동,17753
2020-03-17,일도1동,16608
2020-03-17,일도2동,149941
2020-03-17,정방동,17943
2020-03-17,조천읍,36039
2020-03-17,중문동,56853
2020-03-17,중앙동,45217
2020-03-17,천지동,37140
2020-03-17,표선면,24270
2020-03-17,한경면,14546
2020-03-17,한림읍,51431
2020-03-17,화북동,103435
2020-03-17,효돈동,4388
2020-03-18,건입동,32856
2020-03-18,구좌읍,20139
2020-03-18,남원읍,67667
2020-03-18,노형동,250179
2020-03-18,대륜동,55417
2020-03-18,대정읍,98374
2020-03-18,대천동,55948
2020-03-18,도두동,14106
2020-03-18,동홍동,114266
2020-03-18,봉개동,14431
2020-03-18,삼도1동,63651
2020-03-18,삼도2동,32065
2020-03-18,삼양동,100140
2020-03-18,서홍동,40285
2020-03-18,성산읍,41049
2020-03-18,송산동,22671
2020-03-18,아라동,117121
2020-03-18,안덕면,37166
2020-03-18,애월읍,64593
2020-03-18,연동,182416
2020-03-18,영천동,19221
2020-03-18,예래동,13620
2020-03-18,오라동,52883
2020-03-18,외도동,94924
2020-03-18,용담1동,36817
